title,time,origin,author,article,latitude,longitude
文成公路部署安全生产和春运安全工作,时间：2017-01-20,来源：温州市公路局,作者：胡悦斌, 1月19日，文成县公路管理局召开第一季度安全生产暨春运工作部署会。公路局领导班子，各科室、站、队的负责同志及相关安全工作人员参加了会议。,19.4206657,-152.6093
瑞安市运管局对危货运输企业进行节前安全大检查,时间：2017-01-20,来源：温州运管局,作者：陈海捷, 近日，瑞安市运管局林伟哲副局长带领货运科工作人员，对该市6家危货运输企业进行节前安全大检查。,19.4206657,-152.6093
市交通运输局董庆华局长督查小城镇环境综合整治工作,时间：2017-01-20,来源：市公路管理局,作者：郑晓东 王培海, 1月18日下午，市交通运输局局长董庆华、副局长张银华带领局办公室、安全处、运输处负责人，在市公路局党委书记、局长连真毅，副局长王航宇、路政处处长徐德飞等陪同下赴永嘉督察小城镇环境综合整治工作。,19.4206657,-152.6093
港航局开展危险货物港口作业安全专项整治行动,时间：2017-01-20,来源：温州市港航局,作者：陈节, 为进一步强化危险货物港口经营人安全监管，深化港口安全管理，确保港口安全，促进我市港口业持续、健康、快速发展。根据市委徐立毅书记2016年10月31日在《温州海事局关于近期几期油船险情的报告》的批示精神，经研究，决定于2016年12月至2017年2月在全市范围内开展危险货物港口作业安全专项检查。,19.4206657,-152.6093
鹿城区黄定恩常务副区长带队督查牛山客运站春运工作,时间：2017-01-20,来源：鹿城区交通运输局,作者：徐伊梦, 为了保障春运客运运输安全，确保客流高峰期间平稳有序，1月19日，黄定恩常务副区长率相关部门到鹿城区牛山客运中心开展春运安全督查工作。,19.4206657,-152.6093
乐清运管机动中队开展春运市场专项整治行动,时间：2017-01-20,来源：乐清市交通运输局 温州市运管局,作者：张丫丫, 为切实维护道路运输市场的秩序，确保春运道路客运安全，乐清运管机动中队根据全局工作部署开展2017年春运市场专项整治行动。1月13日春运首日，机动中队执法人员在蒲岐高速出口、虹桥虹港路、雁荡高速出口等区域，重点查处站外组客和无证经营等违规行为，当日查处站外组客3起、货运2起，取缔非法售票点1家。,19.4206657,-152.6093
龙湾路政开展春运期间公路安保专项检查暨安全宣传工作,时间：2017-01-20,字号：[ 大 中 小 ],, 为贯彻《浙江省公路管理局关于加强公路行业安保工作的紧急通知》的文件精神，1月19日上午，龙湾路政大队二中队积极开展春运期间专项检查暨安全宣传工作。路政二中队先后走访辖区的混凝土公司和货运码头，对在场的司机讲解省公路安保文件的主要内容，叮嘱广大驾驶员提高安全意识，保障公路交通安全通行。同时还对辖区各主要路口、桥梁进行一一排查，切实把春运安保工作落实到位。这次的专项检查暨安全宣传工作共走访企业5家，发放宣传资料100余份。,19.4206657,-152.6093
港航执法二大队完成辖区企业危险货物港口作业安全检查工作,时间：2017-01-20,来源：温州市港航管理局,作者：徐时敏, 为进一步强化危险货物港口经营人安全监管，深化港口安全管理，确保港口安全。根据《关于印发<温州港危险货物港口作业安全专项整治行动实施方案>的通知》（温港航〔2016〕127号）要求，近期，港航执法二大队对辖区6家危货企业开展了专项整治。,19.4206657,-152.6093
港航执法一大队春运期间加强危险货物港口作业安全专项检查,时间：2017-01-20,来源：温州市港航管理局,作者：王仁民, 为进一步强化危险货物港口经营人安全监管，深化港口安全管理，确保港口安全，促进我市港口业持续、健康、快速发展。根据温州市港航管理局《温州港危险货物港口作业安全专项整治行动实施方案》温港航[2016]127号的文件精神，近日港航执法一大队在辖区范围内进行了危险货物港口作业安全专项检查行动。,19.4206657,-152.6093
港航执法一大队积极参加2017年度无偿献血活动,时间：2017-01-20,来源：温州市港航管理局,作者：王仁民," 为深入贯彻《中华人民共和国献血法》和《浙江省实施〈中华人民共和国献血法〉办法》，确保我市医疗临床用血需要和安全，提高应对突发事件的血液保障能力，根据市献血工作领导小组《关于市直单位2017年度无偿献血工作安排的通知》（温献血〔2015〕12号）精神，近日,港航执法一大队积极参加市局组织的无偿献血活动,实施无偿献血是社会文明进步的象征，是我市文明城市和国家卫生城市的一项重要指标。",19.4206657,-152.6093
港政处组织学习《交通运输部办公厅关于印发<危险货物港口作业重大事故隐患判定指南>的通知》,时间：2017-01-20,来源：温州市港航局,作者：陈节, 为指导各地排查治理危险货物港口作业重大事故隐患，根据《港口法》《安全生产法》《危险化学品安全管理条例》等有关法律法规和相关国关家、行业标准，交通部编制了《危险货物港口作业重大事故隐患判定指南》。,19.4206657,-152.6093
瑞安市交通局局长蔡金良检查春运工作,时间：2017-01-20,来源：温州市港航局,作者：朱载富, 1月19日，瑞安市交通局蔡金良局长来到瑞安轮船公司和瑞安港客运站检查春运安全工作。检查中，蔡局长听取了企业在春运安全管理方面的措施，实地查看了旅客上下船的秩序，同时，针对船舶靠泊问题，提出建设性的解决方案。 蔡局长要求相关单位务必落实好各项制度应对交通系统新年第一战，确保安全。,19.4206657,-152.6093
市运管局吴彦副局长带队督查乐清安全工作,时间：2017-01-20,来源：乐清交通局  温州运管局,作者：陈彩选, 1月18日，吴彦副局长带领安全处相关人员，赴乐清市开展安全工作督查。,19.4206657,-152.6093
市运管局对平阳县麻步镇西村村开展新春慰问,时间：2017-01-20,来源：温州运管局,作者：胡林凌, 2017年1月19日上午，温州市运管局姜刚义副局长率人事组织处颜沛亮处长、温州市机动车驾驶培训协会赵丁灵会长等一行，到平阳县麻步镇西村村进行新春慰问。,19.4206657,-152.6093
洞头区运管局整治公交“牛皮癣”，助力“无违建区”创建,时间：2017-01-20,来源：温州运管局,作者：李小刚, 为落实温州市对洞头区“无违建区”创建验收考核综合环境整治， 1月16日，洞头区运管局组织对本岛、大门公交站点开展广告“牛皮癣”整治，提升洁化美化水平。,19.4206657,-152.6093
永嘉三位公路人荣获县最美永嘉人,时间：2017-01-20,来源：温州市公路局,作者：叶迈峰, 1月17日下午，“感动永嘉”——第三届县道德模范暨最美人物表彰大会在永嘉县文化中心举行。永嘉县领导姜景峰、何莉平、王高博、王国强、黄天集出席表彰大会并颁奖。,19.4206657,-152.6093
洞头公路局扎实开展民主评议党员活动,时间：2017-01-20,来源：温州市公路局,作者：林润菁, 为贯彻落实全面从严治党要求，更好地发挥民主评议在党员教育管理和监督方面的作用，进一步树立党员的良好形象，夯实基层组织建设基础，近日，洞头公路局党支部召开党员大会。,19.4206657,-152.6093
苍南整治“马路市场”为春运保驾护航,时间：2017-01-20,来源：苍南县交通运输局  温州市公路局,作者：王晓晓 张宽林, 为确保春运畅通安全，1月18日，苍南公路管理局组织人员对S232华阳“马路市场”进行整治。 　　,19.4206657,-152.6093
苍南路政开展年前非公标牌整治行动,时间：2017-01-20,来源：苍南县交通运输局,作者：陈海苹, 为欢度新春，美化公路沿线路容路貌，深化路域环境整治内涵，苍南公路部门开展了历时一周的非公标牌专项整治行动。,19.4206657,-152.6093
苍南公路局开展春运期间安全隐患排查工作,时间：2017-01-20,来源：苍南县交通运输局,作者：李崇益 王晓晓," 为确保春运期间公路安全，1月18日 ,苍南县公路局养护、路政、安机部门联合开展春运期间公路安全排查 ，对辖区公路进行了认真、全面、细致的排查。",19.4206657,-152.6093
瓯海公路局召开2017年度中层干部务虚会,时间：2017-01-20,来源：瓯海区交通运输局,作者：黄建义  胡一帆, 1月19日，瓯海区公路局召开“找差距、补短板、担责任、树标杆”中层干部务虚会，局领导班子、全体中层干部参加会议。,19.4206657,-152.6093
福州路整治工程初现成效,时间：2017-01-20,来源：瓯海区交通运输局,作者：黄建义  胡一帆, 福州路整治工程主体路面工程已于近日完工，绿化工程主要节点部分也已完工，工程整治成效已初步显现。,19.4206657,-152.6093
平阳坑飞云江特大桥工程航标配布方案通过审查,时间：2017-01-20,来源：温州市港航局,作者：池绿, 2017年1月18日下午，瑞安市港航管理局组织召开了《龙丽温高速公路温州段（含泰顺支线）工程平阳坑飞云江特大桥工程航标配布方案》评审会议。温州市港航管理局、温州飞云江海事处、龙丽温高速公路温州段工程建设指挥部、中交二公局东萌工程有限公司、浙江公路水运工程监理有限公司、温州鸿海工程勘测设计有限公司等单位派员参加，会议邀请3位专家组成专家组。,19.4206657,-152.6093
温州市港航管理局“四措施”顺利完成2016年港口吞吐量年报统计工作,时间：2017-01-20,来源：温州市港航局,作者：陈节, 为确保2016年港口吞吐量年报的数据准确，反映情况真实，温州市港航局积极部署，采取四措施，顺利完成港口吞吐量统计年报工作。,19.4206657,-152.6093
省港航局来乐慰问港航基层站所,时间：2017-01-20,来源：温州市港航局,作者：叶丹丹, 春节临近， 1月19日上午，省港航局副局长林建亚带领慰问组一行来到乐清市港航管理局基层站所开展慰问送温暖活动，温州市港航局副局长徐和光、乐清市港航局局长叶建国等陪同。,19.4206657,-152.6093
永嘉县公路局慰问老党员老劳模送上新春温暖和关爱,时间：2017-01-20,来源：永嘉县交通运输局,作者：叶迈峰, 在新春佳节来临之际，1月18日上午，永嘉县公路管理局局长徐椒聊一行深入到退休老劳模、老党员家中，为他们送去公路之家的温暖和关爱。此次走访慰问的三位老劳模和老党员，曾为永嘉公路的发展作出卓越的贡献，为永嘉公路系统争得辉煌的荣誉，是新一代公路人学习的老楷模。,19.4206657,-152.6093
文成县峃口绿道大桥主体工程顺利完工,时间：2017-01-19,来源：文成县交通运输局,作者：陈圣豹, 总投资737万元的峃口绿道大桥工程项目于2016年5月初动工，2016年12月底主体工程顺利完工。,19.4206657,-152.6093
鹿城区交通运输局开展春运安全检查,时间：2017-01-19,来源：鹿城区交通运输局,作者：金纤纤, 自1月13日起，春运大幕拉开，全城进入回乡模式，各交通枢纽运输站客流量猛增。为推进平安鹿城建设，确保春运期间客运安全畅通，2017年1月18日下午，鹿城区交通运输局局长卢更生带队至牛山北路客运中心进行春运安全检查，鹿城区交通运输局副局长胡玉飞、南郊街道党工委委员贾嘉陪同。,19.4206657,-152.6093
鹿城2016年公路大中修等项目通过验收,时间：2017-01-19,来源：鹿城区交通运输局,作者：叶璐璐, 近日，由鹿城区公路管理局组织对2016年G104京福线鹿城瓯江大桥至双屿段公路养护大中修工程、G330温寿线鹿城段路面预防性养护工程、G330庄岩2号桥维修加固工程、G330鹿城段2016年隧道整治工程（官岭隧道）、G330鹿城段潮埠大桥应急抢修工程等5个项目进行了验收并召开了验收会议。参加验收的有温州市公路管理局、鹿城区交通运输局、鹿城区交通工程质监站、鹿城区公路管理局、各项目设计、施工、监理等单位代表。,19.4206657,-152.6093
瓯海交通运输局召开2016年度区管领导干部考核会,时间：2017-01-18,来源：瓯海区交通运输局,作者：林谷, 1月18日，瓯海交通运输局召开2016年度区管领导干部考核会。区委组织部四位工作人员组成的考核小组对区交通运输局领导班子及中层干部2016年度工作进行考核，局班子全体成员参与测评。纪检组李鹤书记和组织部张峰参加会议。,19.4206657,-152.6093
市港航局慰问离退休老同志,时间：2017-01-18,来源：温州市港航局,作者：周伟, 春节临近，为让离退休老干部度过一个欢乐祥和的春节，1月18日上午，温州市港航局陈希璋副局长带领慰问小组开展走访慰问送温暖活动，向离退休老干部送上节日慰问品和新春祝福。,19.4206657,-152.6093
《温州地区公路沥青路面老化演变规律及预防性养护研究》通过验收,时间：2017-01-18,来源：温州市公路局,作者：林孝焰, 1月14日下午，《温州地区公路沥青路面老化演变规律及预防性养护研究》公路科技项目在杭州顺利通过验收。,19.4206657,-152.6093
温州召开2017年度全市交通质监工作会议全面部署全年重点工作,时间：2017-01-18,来源：温州市交通工程质量监督局,作者：柯晓珍, 2017年1月17日，温州市交通工程质量监督局组织召开了2017年度全市交通质监工作会议，会议贯彻落实了全省交通运输工作会议精神，回顾总结了2016年主要工作，深入分析了当前交通工程质量安全面临的形势，重点部署了2017年交通质监改革发展新任务。,19.4206657,-152.6093
龙丽温高速公路文成至瑞安段工程顺利通过交工质量评定检测方案评审,时间：2017-01-18,来源：温州市交通工程质量监督局,作者：徐伟, 1月14日，龙丽温高速公路文成至瑞安段工程交工质量评定检测方案顺利通过评审。市交通质监局、省规划设计院、监理单位、施工单位、检测单位相关人员和特邀专家参加了评审会。,19.4206657,-152.6093
陈建明副市长带队督查文成县交通建设,时间：2017-01-18,来源：市交通运输局,作者：陈志豪, 1月16日下午，陈建明副市长带队督查文成县交通建设，督察组查看了龙丽温高速文成段2标九溪隧道施工现场。彭魏滨副秘书长以及市考绩办、市发改委、市公路局等有关部门的主要负责人参加，市交通运输局局长董庆华全程陪同。,19.4206657,-152.6093
瓯海区交通运输局领导班子召开专题民主生活会,时间：2017-01-18,来源：瓯海区交通运输局,作者：高苏静," 1月18日，瓯海区交通运输局党组书记、局长金剑欣主持召开局领导班子专题民主生活会,区纪委派驻第九纪检组组长李鹤及组织部部务成员张峰参加会议。",19.4206657,-152.6093
龙湾公路局圆满完成2016年度工作人员考核工作,时间：2017-01-18,来源：龙湾区交通运输局  温州市公路局,作者：王梅, 根据龙湾区委组织部和龙湾区人力资源和社会保障局联合印发的《关于做好2016年机关、事业单位工作人员年度考核工作的通知》（温龙组〔2016〕154号）文件精神及相关要求，龙湾区公路局圆满完成了2016年度工作人员考核工作。,19.4206657,-152.6093
鹿城交建办召开在建工程春节期间安全工作部署会,时间：2017-01-18,来源：鹿城区交通运输局,作者：叶建云, 2017年1月18日上午，鹿城交建办召开104瓯江特大桥春节期间安全工作部署会，参会人员由建设、施工、监理单位相关人员共20与人参加。会上听取了104瓯江特大桥项目部、监理处关于春节期间安全工作安排落实情况。,19.4206657,-152.6093
龙港大桥主跨首片钢拱成功合拢,时间：2017-01-18,来源：苍南县交通运输局,作者：李启游/文  张啸龙/摄, 1月17日，龙港大桥改建工程（鳌江一桥）主跨首片钢拱管，经参建各方的技术人员日夜加班奋战吊装就位成功合拢。为鳌江流域的江面上又添上一道亮丽的彩虹。,19.4206657,-152.6093
瑞安市交通运输局召开全系统安全生产、消防安全暨春运工作会议,时间：2017-01-18,来源：瑞安市交通运输局,作者：黄玉旸, 1月16日下午，瑞安市交通运输局召开全市交通运输系统安全生产、消防安全暨春运工作会议，来自局机关相关科室、局属企事业单位主要领导、分管领导、科室负责人参加了会议。,19.4206657,-152.6093
瑞安交通质监站全力助推农村公路桥梁高墩安全施工专项方案专家评审机制,时间：2017-01-18,来源：瑞安市交通运输局,作者：陈建伟, 为了进一步规范和加强瑞安市农村联网公路工程的安全技术管理，预防施工安全事故，保障人身和财产安全，瑞安交通质监站根据《浙江省公路水运危险性较大分部分项工程安全专项施工方案管理办法》、《公路工程施工安全技术规范》等相关规定。1月14日，瑞安市林川镇联网公路朱元至分水岩工程施工项目部，在瑞安组织召开了《林川镇农村联网工程朱元至分水岩工程朱元大桥高墩、盖梁安全专项施工方案》专家评审会，参加会议的有瑞安交通质监站、建设单位、监理、设计、施工等单位相关人员及五位特邀专家。,19.4206657,-152.6093
瑞安运管局基层党支部开展党员民主评议,时间：2017-01-18,来源：瑞安市交通运输局,作者：项婷婷, 1月18日，瑞安运管局基层党支部书记金林微主持召开2016年度基层党支部民主评议会。,19.4206657,-152.6093
温州组织参加2017年度全省交通质监工作电视电话会议,时间：2017-01-18,来源：温州市交通工程质量监督局,作者：陈伯乐, 1月18日上午，2017年度全省交通质监工作电视电话会议召开。市交通运输局蒋理江副局长、各县（市、区）交通运输局、交通质监站的负责同志和市交通质监局全体干部职工在市交通质监局分会场参加会议。,19.4206657,-152.6093
永嘉县公路管理局新年慰问困难群众,时间：2017-01-17,来源：永嘉县交通运输局,作者：周自铮, “这么冷的天还过来看我，太感谢你们了，我们的共产党真好！”位于岩头镇大坵田村的困难群众激动地说。,19.4206657,-152.6093
虹桥运管所开展春运首日“平安送福 温暖回家路”活动,时间：2017-01-17,来源：乐清市交通运输局,作者：周寿豹 胡振辉, 2017年1月13日（春运第一天），虹桥道路运输管理所工作人员来到虹桥客运中心开展“平安送福，温暖回家路”活动，现场为候车的乘客们发放背面印有春运温馨提示的“福”字，同时工作人员还向乘客们宣传春运安全知识，提醒乘客选择正规车辆，不坐“黑车”，上车后请系好安全带，不携带易燃易爆危险品上车，照顾好身边的老人和小孩。乘客们收“福”字后纷纷表示感谢，这份礼物虽然微不足道，却表达了运管部门对旅客真挚的祝福，这些饱含浓浓情意的“福”字，让旅客将年味带回了家，运管暖暖的心意，让旅客的回家路不再寒冷。,19.4206657,-152.6093
"寒风中布控坚守 火眼金睛识""黑车""",时间：2017-01-17,来源：洞头区交通运输局 温州市运管局,作者：陈浩, 1月13日中午12点20分许，洞头区运管局接群众举报电话，大门镇振兴路有一辆非法营运车辆正在招揽乘客，准备前往柳市、温州方向。在大门带队开展春运首日督查的局领导接报后，立即召集稽查队员前往大门陆路外出必经之路--大门大桥公安稽查站设卡布控。警情就是命令，刚下班尚未吃完午饭的运管同志立即集合出发。,19.4206657,-152.6093
市公安局局长罗杰督查鹿城双屿客运站春运工作,时间：2017-01-17,来源：鹿城区交通运输局,作者：孟昭金, 1月16日下午，温州市委常委、市公安局局长罗杰一行对鹿城辖区内双屿客运站开展春运工作督查活动。市交通运输局副局长张银华、鹿城区委副书记曾恩伟、鹿城公安分局局长林振江、双屿街道书记姜益祥、鹿城交通运输局副局长胡玉飞等陪同检查。,19.4206657,-152.6093
温州甬台温高速服务区客流检测统计系统投入使用,时间：2017-01-17,来源：温州甬台温高速,作者：朱佰敏, 日前，随着温州甬台温高速苍南服务区东区餐厅收银数据接入客流检测统计系统（以下简称客流系统），温州甬台温高速客流系统项目在公司清江、温州及苍南三个服务区部署完成。,19.4206657,-152.6093
温州市政府陈建明副市长赴瓯海开展春运检查,时间：2017-01-17,来源：瓯海区交通运输局 温州市运管局,作者：林谷  胡炜, 1月17日，温州市政府陈建明副市长率由市交通运输局、市安全监管局、市运管局等相关单位和部门组成的春运安全生产检查组到温州南站等瓯海辖区内客运站现场检查春运工作，瓯海区常务副区长金衍光以及区相关单位负责人陪同检查。,19.4206657,-152.6093
温州龙港大桥改建工程项目T梁架设全部完成,时间：2017-01-17,来源：温州市交通工程质量监督局,作者：贾述荣," 2017年1月13日，随着第140片T梁准确就位,由中铁上海工程局集团承建的温州龙港大桥改建工程项目T梁架设全面完成。",19.4206657,-152.6093
温州绕城高速西南线工程第10标段主线工程完成梁板架设,时间：2017-01-17,来源：温州市交通工程质量监督局,作者：周漩  李仲来, 近日，随着温州绕城高速西南线工程横塘大桥右幅第52孔梁板架设的顺利完成，标志着由中铁十六局集团第三工程有限公司承建的万全枢纽主线桥梁板架设全部完成，项目2016年度生产任务节点目标圆满完成，为2017年绕西南工程顺利交工奠定了坚实基础。,19.4206657,-152.6093
322国道爆破危石春运平安畅通,时间：2017-01-17,来源：温州市公路局,作者：胡悦斌, 1月14日中午12时，随着轰的一声爆响，位于322国道文成县文化广场附近边坡上的一块近20平方的巨石被成功爆破。至止，困扰了广大司乘人员数月之久全隐患被彻底消除，确保春运期间322国道文成段全线无隐患交通。,19.4206657,-152.6093
乐清市运输集团结对民丰社区“喜迎新春，共创文明”,时间：2017-01-17,来源：乐清市交通运输局,作者：董无怨, 1月14日晚，由乐成街道民丰社区主办，乐清市运输集团等其它单位协办的“共享美好生活，共建和谐社区”2017年迎春文艺晚会在晨沐广场举行。乐清市运输集团党委委员、工会主席钱德巧应邀出席了晚会现场。集团工会、团委派出了多名志愿者协助做好活动后勤服务工作。,19.4206657,-152.6093
瓯海区交通运输局赴潘桥街道金堡村开展“三联三促”工作,时间：2017-01-17,来源：瓯海区交通运输局,作者：林谷, 1月17日，瓯海区交通运输局由副局长项敬杰、刘贤安带队，赴三联三促结对村潘桥街道金堡村开展“三联三促”工作。,19.4206657,-152.6093
永嘉公路局召开2017年第一季度安全生产工作例会暨春运工作部署会议,时间：2017-01-17,来源：温州市公路局,作者：周自铮 叶迈峰, 1月16日上午，永嘉县公路局召开2017年第一季度安全生产工作例会暨春运工作部署会议，贯彻落实2017年全省春运工作电视电话会议精神及上级有关文件要求，统筹部署2017年春运工作，使公路行业春运工作顺利有序开展，同时为新一年的安全工作打下扎实的基础。,19.4206657,-152.6093
平阳县港航管理局开展党员民主评议工作,时间：2017-01-17,来源：温州市港航局,作者：黄文晴, 按照上级党委《关于做好五星争创和民主评议党员工作的通知》和《中共平阳县直属机关工作委员会关于开展党员先锋指数考评管理工作的实施意见》精神，1月16日平阳县港航管理局组织召开了党员民主评议大会。会议由局长潘琪主持，19名党员同志参会。,19.4206657,-152.6093
温州市港航局开展2016年第三季度交通案卷预评查工作,时间：2017-01-17,来源：温州市港航局,作者：孙一心, 为进一步提升全系统行政执法案卷制作水平，提高行政执法案卷归档质量，根据《关于开展温州市港航管理局2016年度行政执法案卷评选活动的通知》（温港航〔2016〕32号）与《关于召开温州市港行系统2016年度行政执法案卷评查会议的通知》（温港航办〔2016〕5号）的要求，开展2016年第三季度交通案卷预评查工作。行政审批处、办公室（政策法规处）、局三个大队的执法人员一起对照《交通运输行政许可案卷评查标准》、《交通运输行政处罚案卷评查标准》、《交通运输行政强制案卷评查标准》，对市公路局和市运管局的行政许可案卷、行政处罚案卷、行政强制案卷进行了充分的讨论和深度的评析。评查人员在案卷中发现了一些细节上值得学习的地方，同时也发现了一些不足。会议中，评查人员也对平日整理案卷的过程进行反思总结，在这场会议讨论的内容中取长补短，提高了评查人员自身的执法能力。,19.4206657,-152.6093
300吨级浮吊船顺利通过了老龙港大桥,时间：2017-01-16,来源：苍南县交通运输局,作者：李启游, 1月15日下午5：50分龙港大桥主跨吊装用的300吨级浮吊船在海事部门的两只巡航艇引航和护送下顺利通过了老龙港大桥。由于受老桥主航道通航孔的净宽度22来和高度8米的限制，该浮吊船身宽16米含拆倒的塔吊净宽23米，高11米的庞然大物要经过老桥成了一大难题。按常规通航孔的宽度要大于船宽的2倍才准许通过，为了确保该船安全顺利通过，一个多月来大桥指挥部作了周密精心的部署，邀请市交通运输局蒋理江副局长进行多次协调。就该通航方案进行了两次专家评审，选择昨日农历腊月十八的大潮极低潮位，采取浮吊船自身加水压仓，航道封航管制，老桥桥面临时交通封闭。经过1小时的调整就位，这只庞然大物漫漫通过了大桥停泊在上游，为春节前安装主跨钢拱管提供了保障。,19.4206657,-152.6093
文成县西南公路改造提升工程开工,时间：2017-01-16,来源：文成县交通运输局,作者：黄小青 包芳芳, 1月11日上午，文成县举行西坑至南田（西南）公路改造提升工程开工仪式。西南公路的开工建设标志着西坑、南田两镇沿线群众多年的期盼得以实现，解决了老路小、路面等级低、路况差、出行难等一系列问题。,19.4206657,-152.6093
乐清港航局走访慰问困难老党员,时间：2017-01-16,来源：乐清市港航管理局,作者：胡程琳, 1月15日，乐清市港航管理局协同中国太平洋公司乐清支公司共赴白石街道岐元村开展“双百结对共建文明”慰问活动。,19.4206657,-152.6093
市公路局召开2016年度党委民主生活会,时间：2017-01-16,来源：温州市公路局,作者：郑晓东, 1月12日，市公路管理局党委2016年民主生活会召开，市局党委书记、局长连真毅主持会议，市交通运输局副局长蒋理江、人事处处长周海波、驻局纪检组主任张庆春出席会议，听取报告。局班子成员、有关处室同志参加会议。连真毅向大会汇报了民主生活会准备工作情况、代表局党委向大会作党委班子对照检查报告，班子成员对照问题分别认领责任。,19.4206657,-152.6093
温州高速路政大队召开2017年度养护计划对接会,时间：2017-01-16,来源：温州市公路局,作者：李睿, 为加强高速公路养护行业监管，确保高速公路路况稳定和安全畅通，实现整体规范化管理，全面掌握各高速公路经营单位养护管理工作完成情况、及时开展 2017 年养护计划对接，温州高速路政大队于2017年1月13日召开了2016年度养护管理检查通报及2017年度养护计划对接会。局党委委员、高速路政大队大队长林光夫、市局养护处叶剑可副处长、高速路政大队副大队长王胜及相关科室、中队，各高速公路经营公司负责人参与会议。,19.4206657,-152.6093
泰顺召开2017年省道公路养护大中修工程施工图设计审查会,时间：2017-01-16,来源：温州市公路局,作者：林秀石, 1月12日下午，泰顺公路局组织召开了2017年省道公路养护大中修工程施工图设计审查会议，省公路管理局、市公路管理局、县交通运输局、县财政局、县交通质监站以及温州市交通规划设计研究院等相关单位的代表参加会议，并按规定成立专家组。会上，专家组在听取了温州市交通规划设计研究院关于该工程的设计情况后，仔细审阅设计文本，专家组一致同意了设计单位提出的设计方案，同时与会代表在工程概况、施工组织设计、施工图预算编制等方面进行了认真的讨论，提出了许多有建设性的意见及建议。,19.4206657,-152.6093
绕北二期管理处召开2017年安全工作暨2016年第四季度安全生产会议,时间：2017-01-16,来源：温州市交通工程质量监督局,作者：金立华, 1月12日，绕北二期管理处组织召开2017年度安全工作暨2016年四季度安全生产工作会议。会议要求认真贯彻落实习近平总书记和李克强总理关于安全生产工作的重要指示批示要求，坚持稳中求进工作总基调，深入排查安全生产隐患，标本兼治、综合治理、系统建设，持续夯实安全生产基础，为绕北二期工程建设营造良好的安全生产环境。,19.4206657,-152.6093
绕北二期工程签约第三方施工安全咨询顾问服务合同,时间：2017-01-16,来源：温州市交通工程质量监督局,作者：金立华 刘建勇, 经前期的多次协商与洽谈，2017年1月12日下午，绕北二期工程建设管理处与浙江交科院最终敲定了关于引进第三方施工安全咨询顾问服务事宜并签订了协议。,19.4206657,-152.6093
永嘉千石客运码头技改项目初步设计及施工图通过审查,时间：2017-01-16,来源：永嘉交通局,作者：叶泽鹏, 2017年1月11日下午，永嘉县港航管理局在瓯北主持召开了《永嘉千石码头技术改造项目初步设计并施工图审查》评审会。温州市港航管理局、温州海事局瓯江海事处、县环保局、县经信局等单位派员参加，会议邀请了三位专家参加。,19.4206657,-152.6093
瑞安市2017年春运平稳启动,时间：2017-01-16,来源：瑞安市交通运输局,作者：陈京子, 春运期间，瑞安市道路运输计划投入班线运力（含公交）900辆，3.4万客位，其中长途客运车辆投入231辆，1.03万客位;水路运输计划投入客船5艘，1188客位（包括营运渡运）。春节前夕，由于外来务工人员返乡，会造成节前持续一周左右的运输高峰，预计本周将是返乡客流高峰期。春节过后，由于大批学生流、经商流的出行，预计正月初六至初九和正月十六以后的这段日子将是其出行高峰期。,19.4206657,-152.6093
永嘉县公路管理局召开2017年第一季度安全生产工作例会暨春运工作部署会议,时间：2017-01-16,来源：永嘉县交通运输局,作者：周自铮, 1月16日，永嘉县公路管理局召开2017年第一季度安全生产工作例会暨春运工作部署会议，贯彻落实2017年全省春运工作电视电话会议精神及上级有关文件要求，统筹部署2017年春运工作，使公路行业春运工作顺利有序开展，同时为新一年的安全工作打下扎实的基础。,19.4206657,-152.6093
春运首日全国铁路、道路、水路、民航共发送旅客6902.6万人次,时间：2017-01-16,来源：中国交通新闻网,字号：[ 大 中 小 ],,19.4206657,-152.6093
民航局发布《人体捐献器官航空运输管理办法》,时间：2017-01-16,来源：中国民航局,字号：[ 大 中 小 ],,19.4206657,-152.6093
